,Experimental,Predicted
485,-3.4011973816621555,[-3.40119738]
486,-3.1354942159291497,[-3.13549422]
487,-3.1354942159291497,[-2.31207841]
488,4.62537289330561,[4.62537289]
489,5.298317366548036,[4.34280592]
490,4.3428059215206005,[4.34280592]
491,7.523941418405953,[7.52394142]
492,4.0745419349259215,[4.88749262]
493,4.866534950122499,[4.83407513]
494,5.051457288616512,[5.05145729]
495,5.067205645584651,[5.06720565]
496,4.7559930757226745,[5.05145729]
497,5.809142990314027,[5.05145729]
498,5.546778725846536,[5.06720565]
499,6.1192979186178675,[6.11929792]
500,2.8647040111475865,[2.86470401]
501,2.120263536200091,[2.12026354]
502,-1.2527629684953678,[-1.24242941]
503,-1.5686159179138452,[-1.56861592]
504,-1.5686159179138452,[-1.56861592]
505,-7.244227515603349,[-2.5274991]
506,3.540459448995663,[2.57943259]
507,4.0745419349259215,[4.07454193]
508,2.8473122684357177,[2.84731227]
509,2.9565115604007097,[2.95651156]
510,6.319968614080018,[6.31996861]
511,2.396895772465287,[0.5793005]
512,1.5141277326297755,[1.51412773]
513,1.469675970058942,[1.51412773]
514,2.538307426515116,[2.88210483]
515,-0.8329091229351039,[-0.83290912]
516,-1.029619417181158,[-0.83290912]
517,-4.941642422609305,[-4.94164242]
518,2.8302178350764176,[3.24419363]
519,0.7985076962177716,[1.00884706]
520,1.0216512475319812,[1.00884706]
521,-1.4816045409242156,[-1.48160454]
522,3.2441936328524905,[3.24419363]
523,3.772261063052988,[3.25856982]
524,-0.1823215567939546,[-0.07303235]
525,-4.700480365792417,[-4.70048037]
526,-5.634789603169249,[-7.90296127]
527,-6.016157159698353,[-3.87715233]
528,-5.768320995793773,[-2.90930351]
529,-8.039157390473237,[-5.51455992]
530,-1.4816045409242156,[-1.48160454]
531,-2.186051276738094,[-2.18605128]
532,0.5621189181535412,[-1.07781983]
533,-5.135798437050261,[-3.58850938]
534,-2.0412203288596382,[-3.58850938]
535,-2.0412203288596382,[-2.04122033]
536,-3.610917912644224,[-3.61091791]
537,-5.010635294096256,[-3.0688311]
538,3.381394754365976,[3.30968364]
539,-23.858760052875557,[-4.06043679]
540,-0.4054651081081645,[-1.7463879]
541,1.0498221244986776,[1.00931727]
542,1.0498221244986776,[1.04982212]
543,0.6931471805599453,[0.69314718]
544,1.5141277326297755,[0.87166202]
545,0.5798184952529422,[0.91629073]
546,0.9162907318741552,[0.91629073]
547,0.3285040669720359,[0.91629073]
548,1.2729656758128876,[1.27296568]
549,0.9162907318741552,[0.91629073]
550,1.1394342831883646,[1.13943428]
551,1.4271163556401458,[1.42711636]
552,1.6607312068216509,[1.66073121]
553,2.407945608651872,[2.40794561]
554,1.203972804325936,[1.2039728]
555,0.9416085398584448,[0.94160854]
556,1.6607312068216509,[1.66073121]
557,2.385966701933097,[1.91511543]
558,3.6496587409606547,[3.64965874]
559,0.0,[2.45899861]
560,2.577021938695806,[2.57702194]
561,2.718100536955712,[3.43513138]
562,0.9162907318741552,[0.91629073]
563,-1.3862943611198906,[2.96832323]
564,-8.66561319653451,[-1.17282229]
565,0.6161861394238168,[0.61618614]
566,-0.8754687373538999,[1.12574104]
567,0.8675005677047231,[0.86750057]
568,1.8971199848858813,[1.89711998]
569,-1.648658625587382,[-1.64865863]
570,-1.6094379124341005,[-2.03828469]
571,-1.7749523509116738,[-2.03828469]
572,-2.5649493574615367,[-2.03828469]
573,-1.6677068205580758,[-1.3304793]
574,-0.9932517730102834,[-1.3304793]
575,-1.3609765531356006,[-0.81366345]
576,-0.0953101798043249,[-0.09531018]
577,0.0,[0.]
578,1.9661128563728327,[2.50492629]
579,-5.0751738152338275,[-4.78749174]
580,-4.787491742782046,[-4.78749174]
581,-1.2527629684953678,[-1.25276297]
582,-3.218875824868201,[-3.21887582]
583,0.0,[-1.39061974]
584,-0.4700036292457356,[0.04742156]
585,-1.029619417181158,[2.48067694]
587,0.5978370007556204,[0.597837]
588,-0.0953101798043249,[-0.09531018]
589,-1.4350845252893227,[-0.09531018]
590,0.010050335853501286,[0.01005034]
591,0.8675005677047231,[0.01005034]
592,-0.5306282510621704,[0.01005034]
593,0.5108256237659906,[-0.15438323]
594,0.05129329438755048,[-0.18232156]
595,-0.1823215567939546,[-0.18232156]
596,-0.3364722366212129,[-0.10545719]
597,0.010050335853501286,[-0.10545719]
598,-0.0953101798043249,[-0.10545719]
599,0.4155154439616658,[0.02030697]
600,-0.9932517730102834,[-0.33647224]
601,-0.3364722366212129,[-0.33647224]
602,-0.0953101798043249,[-0.09531018]
603,0.28768207245178085,[0.28768207]
604,7.1308988302963465,[2.12876774]
605,-3.58351893845611,[-3.58351894]
606,-2.3978952727983707,[-3.58351894]
607,-2.7080502011022096,[-1.15033731]
608,-1.5040773967762742,[-1.5040774]
609,-1.3862943611198906,[-1.38629436]
610,-1.9600947840472696,[-0.96994604]
611,0.020202707317519254,[-0.96994604]
612,-0.6931471805599453,[-0.33765869]
613,0.21072103131565253,[0.21072103]
614,-1.8562979903656265,[-1.85629799]
615,-4.532599493153255,[-4.53259949]
616,1.7719568419318752,[1.77195684]
617,0.6539264674066639,[0.49094707]
618,0.8439700702945291,[0.7813708]
619,1.3093333199837622,[1.30933332]
620,2.3644604967121334,[1.69070941]
621,1.9661128563728327,[1.96611286]
622,6.319968614080018,[-1.17282229]
623,2.120263536200091,[-1.0572496]
624,2.9187712324178623,[0.27112611]
625,1.2378743560016174,[0.03587044]
626,3.540459448995663,[1.68584075]
627,-11.002099841204238,[-4.75156506]
628,-8.575462099540214,[-8.5754621]
629,-7.3132203870903005,[-7.31322039]
630,-1.8082887711792652,[-1.80828877]
631,-5.247024072160486,[-5.24702407]
632,-5.247024072160486,[-5.24702407]
633,2.453407982728629,[2.45340798]
634,1.3470736479666092,[-0.79471357]
635,-5.0751738152338275,[-4.64933325]
636,-8.070906088787819,[-3.03890696]
637,0.9416085398584448,[0.94160854]
638,-5.247024072160486,[-5.0062754]
639,-1.7227665977411035,[-1.7227666]
640,-6.0867747269123065,[-1.74975366]
641,-0.5306282510621704,[-0.79905436]
642,-0.6931471805599453,[-0.69314718]
643,0.010050335853501286,[-0.38850766]
644,-3.7612001156935615,[-1.39330765]
645,-3.555348061489413,[-3.55534806]
646,-5.247024072160486,[-5.24702407]
647,-7.901007051992421,[-7.90100705]
648,-0.1823215567939546,[-0.18232156]
649,-0.5877866649021191,[-0.38850766]
650,-10.757902880692196,[-10.75790288]
651,-2.4849066497880004,[-3.82817533]
652,-4.499809670330264,[-3.82817533]
653,-5.010635294096256,[-3.82817533]
654,-13.652991628466498,[-4.75109686]
655,0.23572233352106975,[0.23572233]
656,0.3285040669720359,[-1.85235679]
657,-8.268731832117737,[-5.07828959]
658,-13.41503299136715,[-10.06877443]
659,-6.063785208687607,[-5.02850141]
660,-4.51085950651685,[-5.02850141]
661,4.199705077879926,[-2.95456534]
662,-4.59511985013459,[-4.59511985]
663,-4.59511985013459,[-4.67180068]
664,-5.736572297479192,[-5.01063529]
665,-5.010635294096256,[-5.01063529]
666,-4.204692619390967,[-4.20469262]
667,-17.840862248699427,[-5.2927339]
668,-9.305650551780507,[-6.36011504]
669,-6.907755278982138,[-6.61831187]
670,-23.858760052875557,[-23.85876005]
671,-9.472704636443671,[-8.91025904]
672,-5.966146739123692,[-5.96614674]
673,-5.010635294096256,[-2.26274885]
674,0.4004775665971253,[0.40047757]
675,1.7719568419318752,[1.77195684]
676,-2.3978952727983707,[-2.39789527]
677,-7.6496926237115135,[-7.64969262]
678,-8.732304571033183,[-8.73230457]
679,-4.174387269895637,[-4.17438727]
680,-4.02535169073515,[-4.17438727]
681,-5.0751738152338275,[-5.07517382]
682,-6.131226489483139,[-5.07517382]
683,-7.696212639346408,[-7.90100705]
684,-14.603967918328545,[-14.60396792]
685,-16.523560759066484,[-16.52356076]
686,-7.901007051992421,[-7.90100705]
687,-4.59511985013459,[-4.59511985]
688,-4.941642422609305,[-3.70817537]
689,-2.0281482472922856,[-2.02814825]
690,-8.96187901267768,[-8.96187901]
691,-1.1631508098056809,[-0.59220498]
692,3.912023005428147,[0.82790264]
693,4.135166556742356,[4.13516656]
694,4.509860006183767,[4.50986001]
695,4.853631545286591,[3.01872772]
696,4.605170185988092,[4.96184513]
697,5.051457288616512,[4.96184513]
698,4.961845129926823,[4.96184513]
699,5.0206856299497575,[5.44479207]
700,5.599422459331958,[5.57275421]
701,5.572754212249796,[5.57275421]
702,5.298317366548036,[5.29831737]
703,4.879607031689852,[4.87960703]
704,-5.966146739123692,[-4.15150239]
705,-4.189654742026425,[-4.18965474]
706,-4.276666119016055,[-4.18965474]
707,-4.48863636973214,[-4.48298659]
708,-4.477336814478207,[-4.48298659]
709,-4.605170185988091,[-4.48298659]
710,-2.302585092994045,[-1.60525241]
711,-1.8405496333974871,[-1.84054963]
712,-0.5306282510621704,[-0.34953623]
713,-0.2623642644674911,[-0.26236426]
714,1.5606477482646683,[0.28815112]
715,0.5621189181535412,[0.28815112]
716,-0.4700036292457356,[0.82512995]
717,2.120263536200091,[0.82512995]
718,-0.1823215567939546,[-1.45885459]
719,3.540459448995663,[-1.73821556]
720,3.540459448995663,[-0.76248826]
721,3.772261063052988,[-1.39611446]
722,4.0745419349259215,[4.07454193]
723,4.615220521841593,[-1.3411427]
724,1.5606477482646683,[1.56064775]
725,-8.242756345714477,[-9.06411748]
726,-9.392661928770137,[-9.06411748]
727,-9.305650551780507,[-9.70338234]
728,1.0788096613719298,[1.07880966]
729,1.5606477482646683,[-0.37280561]
730,2.0402208285265546,[2.29386173]
731,2.488914671185539,[2.29386173]
732,2.5902671654458267,[1.9189502]
733,3.0576076772720784,[3.05760768]
734,0.44628710262841936,[0.4462871]
735,0.16251892949777474,[0.4462871]
