,Experimental,Predicted
516,-1.029619417181158,[0.23357416]
517,-4.941642422609305,[-4.52252113]
518,2.8302178350764176,[2.83021784]
519,0.7985076962177716,[-0.06391743]
520,1.0216512475319812,[1.02165125]
521,-1.4816045409242156,[-1.48160454]
522,3.2441936328524905,[3.24419363]
523,3.772261063052988,[3.77226106]
524,-0.1823215567939546,[0.99996012]
525,-4.700480365792417,[-4.70048037]
526,-5.634789603169249,[-9.31264579]
527,-6.016157159698353,[-3.48376642]
528,-5.768320995793773,[-3.97927173]
529,-8.039157390473237,[-4.70048037]
530,-1.4816045409242156,[-1.48160454]
531,-2.186051276738094,[-1.73772207]
532,0.5621189181535412,[-1.42548873]
533,-5.135798437050261,[-4.46061003]
534,-2.0412203288596382,[-2.04122033]
535,-2.0412203288596382,[-2.04122033]
536,-3.610917912644224,[-3.61091791]
537,-5.010635294096256,[-1.14483463]
538,3.381394754365976,[3.38139475]
539,-23.858760052875557,[-7.98294425]
540,-0.4054651081081645,[-0.40546511]
541,1.0498221244986776,[0.64813596]
542,1.0498221244986776,[0.1480538]
543,0.6931471805599453,[0.69314718]
544,1.5141277326297755,[0.50804504]
545,0.5798184952529422,[0.7824046]
546,0.9162907318741552,[0.8983683]
547,0.3285040669720359,[0.82703331]
548,1.2729656758128876,[0.94241841]
549,0.9162907318741552,[0.91629073]
550,1.1394342831883646,[1.13943428]
551,1.4271163556401458,[1.34795305]
552,1.6607312068216509,[1.41984283]
553,2.407945608651872,[2.2663772]
554,1.203972804325936,[0.7342248]
555,0.9416085398584448,[0.94160854]
556,1.6607312068216509,[0.75328683]
557,2.385966701933097,[0.94160854]
558,3.6496587409606547,[2.58035739]
559,0.0,[0.94160854]
560,2.577021938695806,[2.57702194]
561,2.718100536955712,[1.60076448]
562,0.9162907318741552,[0.91629073]
563,-1.3862943611198906,[1.87579915]
564,-8.66561319653451,[-1.21851004]
565,0.6161861394238168,[0.11286286]
566,-0.8754687373538999,[-0.30739966]
567,0.8675005677047231,[0.86750057]
568,1.8971199848858813,[1.66073121]
569,-1.648658625587382,[-1.64865863]
570,-1.6094379124341005,[-1.77495235]
571,-1.7749523509116738,[-1.77495235]
572,-2.5649493574615367,[-2.56494936]
573,-1.6677068205580758,[-1.66770682]
574,-0.9932517730102834,[-1.44377171]
575,-1.3609765531356006,[-1.36097655]
576,-0.0953101798043249,[-0.09531018]
577,0.0,[0.]
578,1.9661128563728327,[1.96611286]
579,-5.0751738152338275,[-4.20936356]
580,-4.787491742782046,[-3.80554592]
581,-1.2527629684953678,[-1.10982587]
582,-3.218875824868201,[-2.74219027]
583,0.0,[-3.00107965]
584,-0.4700036292457356,[-0.47000363]
585,-1.029619417181158,[-0.10491789]
587,0.5978370007556204,[0.38004053]
588,-0.0953101798043249,[-0.09531018]
589,-1.4350845252893227,[-0.09531018]
590,0.010050335853501286,[0.01005034]
591,0.8675005677047231,[0.01005034]
592,-0.5306282510621704,[-0.53062825]
593,0.5108256237659906,[-0.1627237]
594,0.05129329438755048,[-0.18232156]
595,-0.1823215567939546,[-0.18232156]
596,-0.3364722366212129,[-0.25608488]
597,0.010050335853501286,[-0.18428972]
598,-0.0953101798043249,[-0.25608488]
599,0.4155154439616658,[-0.14961039]
600,-0.9932517730102834,[-0.77879983]
601,-0.3364722366212129,[-0.33647224]
602,-0.0953101798043249,[-0.09531018]
603,0.28768207245178085,[0.03127048]
604,7.1308988302963465,[0.09555676]
605,-3.58351893845611,[-3.28648899]
606,-2.3978952727983707,[-2.39789527]
607,-2.7080502011022096,[-1.48510161]
608,-1.5040773967762742,[-1.5040774]
609,-1.3862943611198906,[-1.38629436]
610,-1.9600947840472696,[-1.96009478]
611,0.020202707317519254,[-0.81815803]
612,-0.6931471805599453,[-0.7474882]
613,0.21072103131565253,[-0.19180505]
614,-1.8562979903656265,[-1.49398157]
615,-4.532599493153255,[-4.53259949]
616,1.7719568419318752,[1.77195684]
617,0.6539264674066639,[0.65392647]
618,0.8439700702945291,[1.18195998]
619,1.3093333199837622,[1.30933332]
620,2.3644604967121334,[1.50013953]
621,1.9661128563728327,[1.75555855]
622,6.319968614080018,[-1.21851004]
623,2.120263536200091,[0.62506975]
624,2.9187712324178623,[1.12108478]
625,1.2378743560016174,[1.23787436]
626,3.540459448995663,[1.71968412]
627,-11.002099841204238,[-5.24600805]
628,-8.575462099540214,[-7.55298593]
629,-7.3132203870903005,[-5.71734411]
630,-1.8082887711792652,[-1.80828877]
631,-5.247024072160486,[-5.24702407]
632,-5.247024072160486,[-3.88538529]
633,2.453407982728629,[1.74987589]
634,1.3470736479666092,[-0.25628438]
635,-5.0751738152338275,[-5.07517382]
636,-8.070906088787819,[-5.72081404]
637,0.9416085398584448,[-1.16249576]
638,-5.247024072160486,[-5.24702407]
639,-1.7227665977411035,[-1.7227666]
640,-6.0867747269123065,[-5.40630371]
641,-0.5306282510621704,[-0.99914905]
642,-0.6931471805599453,[-0.69314718]
643,0.010050335853501286,[-0.69314718]
644,-3.7612001156935615,[-0.96068562]
645,-3.555348061489413,[-3.55534806]
646,-5.247024072160486,[-5.24702407]
647,-7.901007051992421,[-7.90100705]
648,-0.1823215567939546,[-0.58778666]
649,-0.5877866649021191,[-0.58778666]
650,-10.757902880692196,[-10.75790288]
651,-2.4849066497880004,[-2.98689173]
652,-4.499809670330264,[-4.49980967]
653,-5.010635294096256,[-4.18745442]
654,-13.652991628466498,[-6.58087481]
655,0.23572233352106975,[-0.94369263]
656,0.3285040669720359,[-1.0340968]
657,-8.268731832117737,[-5.81968183]
658,-13.41503299136715,[-9.9975164]
659,-6.063785208687607,[-5.48912817]
660,-4.51085950651685,[-4.51085951]
661,4.199705077879926,[-1.89492951]
662,-4.59511985013459,[-4.67470621]
663,-4.59511985013459,[-4.59511985]
664,-5.736572297479192,[-5.7365723]
665,-5.010635294096256,[-5.01063529]
666,-4.204692619390967,[-4.20469262]
667,-17.840862248699427,[-7.92021468]
668,-9.305650551780507,[-9.75615589]
669,-6.907755278982138,[-9.44365685]
670,-23.858760052875557,[-23.85876005]
671,-9.472704636443671,[-9.47270464]
672,-5.966146739123692,[-4.45831556]
673,-5.010635294096256,[-2.31727905]
674,0.4004775665971253,[-0.24691028]
675,1.7719568419318752,[-0.24691028]
676,-2.3978952727983707,[-2.39789527]
677,-7.6496926237115135,[-7.39408772]
678,-8.732304571033183,[-8.73230457]
679,-4.174387269895637,[-4.17438727]
680,-4.02535169073515,[-4.17438727]
681,-5.0751738152338275,[-4.85709327]
682,-6.131226489483139,[-4.85709327]
683,-7.696212639346408,[-7.80233515]
684,-14.603967918328545,[-14.60396792]
685,-16.523560759066484,[-16.52356076]
686,-7.901007051992421,[-7.90100705]
687,-4.59511985013459,[-4.59511985]
688,-4.941642422609305,[-5.59501066]
689,-2.0281482472922856,[-2.02814825]
690,-8.96187901267768,[-8.96187901]
691,-1.1631508098056809,[-1.16315081]
692,3.912023005428147,[3.83433378]
693,4.135166556742356,[4.13516656]
694,4.509860006183767,[4.50986001]
695,4.853631545286591,[4.50986001]
696,4.605170185988092,[4.60517019]
697,5.051457288616512,[4.96184513]
698,4.961845129926823,[4.71494492]
699,5.0206856299497575,[5.1675332]
700,5.599422459331958,[5.29152683]
701,5.572754212249796,[5.04709117]
702,5.298317366548036,[5.05145729]
703,4.879607031689852,[4.87960703]
704,-5.966146739123692,[-4.24945107]
705,-4.189654742026425,[-4.18965474]
706,-4.276666119016055,[-4.18965474]
707,-4.48863636973214,[-4.48863637]
708,-4.477336814478207,[-4.47733681]
709,-4.605170185988091,[-4.48185664]
710,-2.302585092994045,[-1.38186249]
711,-1.8405496333974871,[-1.84054963]
712,-0.5306282510621704,[-0.53062825]
713,-0.2623642644674911,[-0.47000363]
714,1.5606477482646683,[-0.47000363]
715,0.5621189181535412,[-0.47000363]
716,-0.4700036292457356,[-0.47000363]
717,2.120263536200091,[-0.47000363]
718,-0.1823215567939546,[-0.89171129]
719,3.540459448995663,[-0.98751388]
720,3.540459448995663,[-0.09235636]
721,3.772261063052988,[-0.21687738]
722,4.0745419349259215,[4.07454193]
723,4.615220521841593,[-1.00356872]
724,1.5606477482646683,[0.05966846]
725,-8.242756345714477,[-8.24275635]
726,-9.392661928770137,[-8.24275635]
727,-9.305650551780507,[-4.28553017]
728,1.0788096613719298,[1.07880966]
729,1.5606477482646683,[1.1293626]
730,2.0402208285265546,[1.04669922]
731,2.488914671185539,[2.41184937]
732,2.5902671654458267,[1.44298054]
733,3.0576076772720784,[2.48891467]
734,0.44628710262841936,[0.4462871]
735,0.16251892949777474,[0.4462871]
